Id,store_id,book_id,Transaction_date
82857,1,191139,2015-10-01
82858,6,191139,2015-10-06
82859,6,191139,2015-10-13
82860,5,191139,2015-10-23
82861,5,191139,2015-10-24
82862,5,191139,2015-11-03
82863,7,191139,2015-11-13
82864,1,191139,2015-11-17
82865,10,191139,2015-11-27
82866,6,191139,2015-12-04
82867,2,191139,2015-12-07
82868,1,191139,2015-12-13
82869,6,191139,2015-12-20
82870,2,191139,2015-12-28
82871,9,191139,2016-01-05
82872,9,191139,2016-01-09
82873,2,191139,2016-01-21
82874,8,191139,2016-01-27
82875,7,191139,2016-02-05
82876,10,191139,2016-02-11
82877,2,191139,2016-02-16
82878,5,191139,2016-02-24
82879,9,191139,2016-02-28
82880,7,191139,2016-03-10
82881,2,191139,2016-03-13
82882,10,191139,2016-03-20
82883,1,191139,2016-03-31
82884,2,191139,2016-04-02
82885,3,191139,2016-04-09
82886,2,191139,2016-04-16
82887,2,191139,2016-04-25
82888,5,191139,2016-05-02
82889,1,191139,2016-05-07
82890,5,191139,2016-05-15
82891,4,191139,2016-05-23
82892,6,191139,2016-05-31
82893,2,191139,2016-06-10
82894,1,191139,2016-06-14
82895,4,191139,2016-06-18
82896,2,16115612,2011-01-30
82897,7,16115612,2011-02-08
82898,9,16115612,2011-02-16
82899,1,16115612,2011-02-25
82900,8,16115612,2011-03-01
82901,10,16115612,2011-03-10
82902,1,16115612,2011-03-12
82903,5,16115612,2011-03-19
82904,7,16115612,2011-03-30
82905,4,16115612,2011-04-04
82906,3,16115612,2011-04-14
82907,10,16115612,2011-04-21
82908,9,16115612,2011-04-25
82909,9,16115612,2011-05-03
82910,2,16115612,2011-05-07
82911,3,16115612,2011-05-14
82912,9,16115612,2011-05-26
82913,4,16115612,2011-06-03
82914,2,16115612,2011-06-06
82915,7,16115612,2011-06-15
82916,7,16115612,2011-06-18
82917,6,16115612,2011-06-27
82918,4,16115612,2011-07-07
82919,5,16115612,2011-07-10
82920,10,16115612,2011-07-21
82921,4,16115612,2011-07-29
82922,8,16115612,2011-07-30
82923,3,16115612,2011-08-11
82924,5,16115612,2011-08-16
82925,7,16115612,2011-08-21
82926,5,16115612,2011-08-28
82927,10,16115612,2011-09-05
82928,1,16115612,2011-09-13
82929,2,16115612,2011-09-22
82930,3,16115612,2011-09-24
82931,1,16115612,2011-10-07
82932,8,16115612,2011-10-10
82933,7,16115612,2011-10-18
82934,1,16115612,2011-10-22
82935,10,16115612,2011-11-02
82936,1,16115612,2011-11-08
82937,5,16115612,2011-11-14
82938,5,16115612,2011-11-23
82939,1,16115612,2011-11-29
82940,6,16115612,2011-12-03
82941,5,16115612,2011-12-10
82942,5,16115612,2011-12-17
82943,5,16115612,2011-12-29
82944,6,16115612,2012-01-04
82945,5,16115612,2012-01-08
82946,9,16115612,2012-01-19
82947,3,16115612,2012-01-21
82948,3,16115612,2012-02-01
82949,8,16115612,2012-02-09
82950,2,16115612,2012-02-13
82951,7,16115612,2012-02-23
82952,1,16115612,2012-02-28
82953,10,16115612,2012-03-08
82954,3,16115612,2012-03-11
82955,8,16115612,2012-03-23
82956,3,16115612,2012-03-25
82957,4,16115612,2012-04-01
82958,3,16115612,2012-04-08
82959,3,16115612,2012-04-16
82960,7,16115612,2012-04-22
82961,6,16115612,2012-04-30
82962,6,16115612,2012-05-07
82963,10,16115612,2012-05-13
82964,3,16115612,2012-05-21
82965,6,16115612,2012-05-27
82966,10,16115612,2012-06-02
82967,4,16115612,2012-06-14
82968,9,16115612,2012-06-22
82969,8,16115612,2012-06-25
82970,5,16115612,2012-07-04
82971,7,16115612,2012-07-13
82972,8,16115612,2012-07-19
82973,5,16115612,2012-07-24
82974,10,16115612,2012-07-31
82975,5,16115612,2012-08-10
82976,2,16115612,2012-08-13
82977,2,16115612,2012-08-21
82978,2,16115612,2012-08-26
82979,5,16115612,2012-09-03
82980,9,16115612,2012-09-14
82981,4,16115612,2012-09-21
82982,7,16115612,2012-09-28
82983,5,16115612,2012-10-02
82984,5,16115612,2012-10-08
82985,6,16115612,2012-10-19
82986,8,16115612,2012-10-24
82987,9,16115612,2012-10-31
82988,3,16115612,2012-11-05
82989,5,16115612,2012-11-13
82990,3,16115612,2012-11-18
82991,4,16115612,2012-11-25
82992,7,16115612,2012-12-04
82993,6,16115612,2012-12-13
82994,5,16115612,2012-12-21
82995,9,16115612,2012-12-22
82996,3,16115612,2013-01-03
82997,4,16115612,2013-01-07
82998,6,16115612,2013-01-15
82999,9,16115612,2013-01-25
83000,6,16115612,2013-01-29
83001,10,16115612,2013-02-03
83002,4,16115612,2013-02-12
83003,7,16115612,2013-02-16
83004,2,16115612,2013-03-01
83005,5,16115612,2013-03-02
83006,6,16115612,2013-03-09
83007,10,16115612,2013-03-21
83008,3,16115612,2013-03-24
83009,6,16115612,2013-04-02
83010,9,16115612,2013-04-11
83011,5,16115612,2013-04-19
83012,1,16115612,2013-04-24
83013,5,16115612,2013-05-01
83014,1,16115612,2013-05-10
83015,6,16115612,2013-05-12
83016,9,16115612,2013-05-22
83017,6,16115612,2013-05-28
83018,10,16115612,2013-06-05
83019,6,16115612,2013-06-11
83020,6,16115612,2013-06-17
83021,2,16115612,2013-06-24
83022,5,16115612,2013-06-29
83023,6,16115612,2013-07-08
83024,8,16115612,2013-07-16
83025,4,16115612,2013-07-25
83026,7,16115612,2013-07-31
83027,6,16115612,2013-08-05
83028,10,16115612,2013-08-11
83029,6,16115612,2013-08-20
83030,8,16115612,2013-08-27
83031,5,16115612,2013-09-03
83032,3,16115612,2013-09-09
83033,4,16115612,2013-09-17
83034,1,16115612,2013-09-26
83035,3,16115612,2013-09-28
83036,1,16115612,2013-10-08
83037,8,16115612,2013-10-13
83038,7,16115612,2013-10-24
83039,5,16115612,2013-11-01
83040,6,16115612,2013-11-05
83041,5,16115612,2013-11-11
83042,1,16115612,2013-11-16
83043,1,16115612,2013-11-26
83044,2,16115612,2013-12-06
83045,9,16115612,2013-12-09
83046,9,16115612,2013-12-14
83047,3,16115612,2013-12-27
83048,7,16115612,2013-12-28
83049,8,16115612,2014-01-07
83050,5,16115612,2014-01-11
83051,7,16115612,2014-01-23
83052,4,16115612,2014-01-27
83053,10,16115612,2014-02-05
83054,8,16115612,2014-02-12
83055,1,16115612,2014-02-16
83056,1,16115612,2014-02-23
83057,6,16115612,2014-03-02
83058,3,16115612,2014-03-09
83059,1,16115612,2014-03-18
83060,10,16115612,2014-03-26
83061,9,16115612,2014-04-04
83062,8,16115612,2014-04-08
83063,8,16115612,2014-04-12
83064,5,16115612,2014-04-25
83065,1,16115612,2014-04-27
83066,3,16115612,2014-05-07
83067,8,16115612,2014-05-13
83068,3,16115612,2014-05-20
83069,3,16115612,2014-05-26
83070,8,16115612,2014-06-04
83071,4,16115612,2014-06-09
83072,10,16115612,2014-06-20
83073,8,16115612,2014-06-26
83074,4,16115612,2014-07-04
83075,4,16115612,2014-07-09
83076,10,16115612,2014-07-16
83077,7,16115612,2014-07-21
83078,10,16115612,2014-07-28
83079,1,16115612,2014-08-06
83080,2,16115612,2014-08-12
83081,3,16115612,2014-08-21
83082,4,16115612,2014-08-24
83083,10,16115612,2014-08-30
83084,2,16115612,2014-09-11
83085,1,16115612,2014-09-17
83086,6,16115612,2014-09-22
83087,10,16115612,2014-10-02
83088,9,16115612,2014-10-06
83089,5,16115612,2014-10-17
83090,9,16115612,2014-10-23
83091,7,16115612,2014-10-29
83092,4,16115612,2014-11-05
83093,5,16115612,2014-11-11
83094,3,16115612,2014-11-18
83095,6,16115612,2014-11-28
83096,9,16115612,2014-12-02
83097,5,16115612,2014-12-12
83098,8,16115612,2014-12-17
83099,10,16115612,2014-12-23
83100,5,16115612,2015-01-01
83101,2,16115612,2015-01-04
83102,8,16115612,2015-01-12
83103,2,16115612,2015-01-19
83104,2,16115612,2015-01-30
83105,6,16115612,2015-02-05
83106,2,16115612,2015-02-12
83107,6,16115612,2015-02-15
83108,1,16115612,2015-02-21
83109,4,16115612,2015-03-04
83110,1,16115612,2015-03-07
83111,1,16115612,2015-03-14
83112,3,16115612,2015-03-26
83113,6,16115612,2015-03-29
83114,10,16115612,2015-04-08
83115,9,16115612,2015-04-14
83116,6,16115612,2015-04-20
83117,2,16115612,2015-04-25
83118,6,16115612,2015-05-04
83119,2,16115612,2015-05-11
83120,9,16115612,2015-05-17
83121,3,16115612,2015-05-24
83122,3,16115612,2015-06-05
83123,2,16115612,2015-06-09
83124,8,16115612,2015-06-13
83125,7,16115612,2015-06-26
83126,7,16115612,2015-07-02
83127,3,16115612,2015-07-07
83128,3,16115612,2015-07-15
83129,7,16115612,2015-07-21
83130,3,16115612,2015-07-26
83131,9,16115612,2015-08-01
83132,9,16115612,2015-08-11
83133,7,16115612,2015-08-16
83134,3,16115612,2015-08-24
83135,2,16115612,2015-09-03
83136,3,16115612,2015-09-11
83137,7,16115612,2015-09-17
83138,6,16115612,2015-09-22
83139,1,16115612,2015-09-30
83140,6,16115612,2015-10-04
83141,7,16115612,2015-10-12
83142,2,16115612,2015-10-23
83143,9,16115612,2015-10-28
83144,10,16115612,2015-11-03
83145,7,16115612,2015-11-07
83146,9,16115612,2015-11-20
83147,6,16115612,2015-11-21
83148,1,16115612,2015-11-28
83149,1,16115612,2015-12-09
83150,1,16115612,2015-12-17
83151,2,16115612,2015-12-22
83152,1,16115612,2015-12-26
83153,9,16115612,2016-01-03
83154,10,16115612,2016-01-13
83155,10,16115612,2016-01-18
83156,8,16115612,2016-01-23
83157,5,16115612,2016-01-31
83158,2,16115612,2016-02-08
83159,6,16115612,2016-02-15
83160,7,16115612,2016-02-24
83161,3,16115612,2016-02-27
83162,3,16115612,2016-03-08
83163,1,16115612,2016-03-12
83164,4,16115612,2016-03-23
83165,5,16115612,2016-03-31
83166,4,16115612,2016-04-05
83167,5,16115612,2016-04-12
83168,6,16115612,2016-04-20
83169,9,16115612,2016-04-26
83170,7,16115612,2016-05-04
83171,1,16115612,2016-05-11
83172,6,16115612,2016-05-14
83173,4,16115612,2016-05-24
83174,6,16115612,2016-06-03
83175,1,16115612,2016-06-08
83176,9,16115612,2016-06-11
83177,2,16115612,2016-06-18
83178,2,7082,2011-01-29
83179,2,7082,2011-02-06
83180,1,7082,2011-02-16
83181,5,7082,2011-02-20
83182,7,7082,2011-03-01
83183,1,7082,2011-03-05
83184,4,7082,2011-03-18
83185,2,7082,2011-03-22
83186,7,7082,2011-03-28
83187,9,7082,2011-04-04
83188,8,7082,2011-04-11
83189,8,7082,2011-04-21
83190,3,7082,2011-04-25
83191,10,7082,2011-05-05
83192,2,7082,2011-05-12
83193,2,7082,2011-05-14
83194,2,7082,2011-05-24
83195,10,7082,2011-05-28
83196,1,7082,2011-06-08
83197,3,7082,2011-06-17
83198,4,7082,2011-06-23
83199,5,7082,2011-06-30
83200,5,7082,2011-07-08
83201,2,7082,2011-07-15
83202,2,7082,2011-07-17
83203,8,7082,2011-07-28
83204,8,7082,2011-07-30
83205,5,7082,2011-08-11
83206,8,7082,2011-08-16
83207,1,7082,2011-08-24
83208,10,7082,2011-08-29
83209,8,7082,2011-09-04
83210,1,7082,2011-09-13
83211,2,7082,2011-09-23
83212,4,7082,2011-09-28
83213,3,7082,2011-10-02
83214,1,7082,2011-10-11
83215,10,7082,2011-10-15
83216,8,7082,2011-10-27
83217,9,7082,2011-11-03
83218,7,7082,2011-11-11
83219,4,7082,2011-11-17
83220,10,7082,2011-11-24
83221,6,7082,2011-11-30
83222,6,7082,2011-12-08
83223,7,7082,2011-12-13
83224,10,7082,2011-12-20
83225,1,7082,2011-12-25
83226,4,7082,2011-12-31
83227,6,7082,2012-01-12
83228,4,7082,2012-01-17
83229,8,7082,2012-01-23
83230,1,7082,2012-01-29
83231,5,7082,2012-02-09
83232,10,7082,2012-02-17
83233,9,7082,2012-02-23
83234,3,7082,2012-03-01
83235,4,7082,2012-03-08
83236,2,7082,2012-03-11
83237,7,7082,2012-03-20
83238,6,7082,2012-03-26
83239,7,7082,2012-04-05
83240,7,7082,2012-04-10
83241,2,7082,2012-04-19
83242,4,7082,2012-04-26
83243,1,7082,2012-05-03
83244,6,7082,2012-05-07
83245,10,7082,2012-05-18
83246,6,7082,2012-05-21
83247,5,7082,2012-05-29
83248,9,7082,2012-06-08
83249,8,7082,2012-06-14
83250,10,7082,2012-06-21
83251,9,7082,2012-06-26
83252,6,7082,2012-07-01
83253,1,7082,2012-07-07
83254,5,7082,2012-07-16
83255,2,7082,2012-07-26
83256,5,7082,2012-07-31
83257,8,7082,2012-08-07
83258,2,7082,2012-08-16
83259,8,7082,2012-08-21
83260,9,7082,2012-08-28
83261,4,7082,2012-09-04
83262,8,7082,2012-09-09
83263,3,7082,2012-09-21
83264,9,7082,2012-09-28
83265,6,7082,2012-09-29
83266,2,7082,2012-10-08
83267,10,7082,2012-10-14
83268,1,7082,2012-10-20
83269,6,7082,2012-10-31
83270,7,7082,2012-11-08
83271,4,7082,2012-11-15
83272,10,7082,2012-11-23
83273,5,7082,2012-11-25
83274,10,7082,2012-12-01
83275,6,7082,2012-12-09
83276,5,7082,2012-12-20
83277,7,7082,2012-12-24
83278,2,7082,2013-01-01
83279,1,7082,2013-01-06
83280,1,7082,2013-01-12
83281,3,7082,2013-01-23
83282,5,7082,2013-01-28
83283,3,7082,2013-02-02
83284,3,7082,2013-02-12
83285,9,7082,2013-02-18
83286,1,7082,2013-02-27
83287,10,7082,2013-03-04
83288,2,7082,2013-03-15
83289,1,7082,2013-03-17
83290,4,7082,2013-03-26
83291,9,7082,2013-04-02
83292,6,7082,2013-04-10
83293,7,7082,2013-04-17
83294,3,7082,2013-04-21
83295,2,7082,2013-05-01
83296,8,7082,2013-05-05
83297,7,7082,2013-05-11
83298,5,7082,2013-05-23
83299,1,7082,2013-05-30
83300,8,7082,2013-06-07
83301,7,7082,2013-06-09
83302,4,7082,2013-06-18
83303,3,7082,2013-06-23
83304,1,7082,2013-07-01
83305,6,7082,2013-07-07
83306,7,7082,2013-07-16
83307,2,7082,2013-07-21
83308,8,7082,2013-07-30
83309,7,7082,2013-08-04
83310,2,7082,2013-08-15
83311,1,7082,2013-08-18
83312,2,7082,2013-08-30
83313,7,7082,2013-09-06
83314,9,7082,2013-09-08
83315,2,7082,2013-09-15
83316,10,7082,2013-09-23
83317,8,7082,2013-09-28
83318,5,7082,2013-10-07
83319,4,7082,2013-10-14
83320,3,7082,2013-10-25
83321,2,7082,2013-10-30
83322,6,7082,2013-11-07
83323,8,7082,2013-11-15
83324,7,7082,2013-11-21
83325,5,7082,2013-11-29
83326,10,7082,2013-12-04
83327,10,7082,2013-12-13
83328,1,7082,2013-12-18
83329,10,7082,2013-12-27
83330,5,7082,2014-01-01
83331,9,7082,2014-01-06
83332,6,7082,2014-01-13
83333,9,7082,2014-01-23
83334,9,7082,2014-01-25
83335,9,7082,2014-02-06
83336,8,7082,2014-02-14
83337,10,7082,2014-02-21
83338,5,7082,2014-02-24
83339,9,7082,2014-03-03
83340,1,7082,2014-03-09
83341,2,7082,2014-03-15
83342,7,7082,2014-03-28
83343,7,7082,2014-04-01
83344,8,7082,2014-04-10
83345,4,7082,2014-04-17
83346,6,7082,2014-04-21
83347,8,7082,2014-04-29
83348,10,7082,2014-05-08
83349,8,7082,2014-05-10
83350,2,7082,2014-05-19
83351,8,7082,2014-05-28
83352,2,7082,2014-05-31
83353,3,7082,2014-06-09
83354,1,7082,2014-06-18
83355,4,7082,2014-06-22
83356,3,7082,2014-06-30
83357,9,7082,2014-07-10
83358,6,7082,2014-07-15
83359,3,7082,2014-07-22
83360,5,7082,2014-07-27
83361,8,7082,2014-08-07
83362,7,7082,2014-08-11
83363,6,7082,2014-08-22
83364,3,7082,2014-08-24
83365,5,7082,2014-09-04
83366,2,7082,2014-09-07
83367,4,7082,2014-09-14
83368,4,7082,2014-09-26
83369,8,7082,2014-10-02
83370,4,7082,2014-10-09
83371,10,7082,2014-10-17
83372,4,7082,2014-10-21
83373,2,7082,2014-10-27
83374,9,7082,2014-11-02
83375,7,7082,2014-11-11
83376,1,7082,2014-11-17
83377,2,7082,2014-11-23
83378,8,7082,2014-12-05
83379,3,7082,2014-12-11
83380,9,7082,2014-12-17
83381,2,7082,2014-12-25
83382,9,7082,2014-12-27
83383,1,7082,2015-01-07
83384,6,7082,2015-01-14
83385,6,7082,2015-01-18
83386,2,7082,2015-01-29
83387,3,7082,2015-02-01
83388,8,7082,2015-02-10
83389,4,7082,2015-02-16
83390,9,7082,2015-02-26
83391,6,7082,2015-03-02
83392,9,7082,2015-03-07
83393,9,7082,2015-03-18
83394,1,7082,2015-03-27
83395,7,7082,2015-03-31
83396,8,7082,2015-04-08
83397,7,7082,2015-04-17
83398,5,7082,2015-04-19
83399,2,7082,2015-04-30
83400,4,7082,2015-05-08
83401,3,7082,2015-05-11
83402,3,7082,2015-05-22
83403,8,7082,2015-05-29
83404,2,7082,2015-05-30
83405,4,7082,2015-06-07
83406,3,7082,2015-06-15
83407,9,7082,2015-06-23
83408,2,7082,2015-06-27
83409,5,7082,2015-07-07
83410,7,7082,2015-07-17
83411,10,7082,2015-07-18
83412,5,7082,2015-07-28
83413,4,7082,2015-08-05
83414,3,7082,2015-08-14
83415,10,7082,2015-08-18
83416,1,7082,2015-08-25
83417,7,7082,2015-08-31
83418,4,7082,2015-09-09
83419,8,7082,2015-09-13
83420,10,7082,2015-09-25
83421,8,7082,2015-09-30
83422,6,7082,2015-10-07
83423,10,7082,2015-10-15
83424,8,7082,2015-10-18
83425,8,7082,2015-10-24
83426,2,7082,2015-11-05
83427,4,7082,2015-11-13
83428,2,7082,2015-11-18
83429,9,7082,2015-11-26
83430,7,7082,2015-12-04
83431,5,7082,2015-12-07
83432,10,7082,2015-12-17
83433,8,7082,2015-12-21
83434,7,7082,2016-01-01
83435,4,7082,2016-01-07
83436,4,7082,2016-01-11
83437,7,7082,2016-01-18
83438,3,7082,2016-01-29
83439,9,7082,2016-02-04
83440,1,7082,2016-02-09
83441,4,7082,2016-02-18
83442,4,7082,2016-02-22
83443,9,7082,2016-03-02
83444,1,7082,2016-03-11
83445,10,7082,2016-03-14
83446,8,7082,2016-03-21
83447,1,7082,2016-03-31
83448,10,7082,2016-04-07
83449,8,7082,2016-04-15
83450,4,7082,2016-04-21
83451,10,7082,2016-04-28
83452,4,7082,2016-05-05
83453,9,7082,2016-05-11
83454,2,7082,2016-05-19
83455,4,7082,2016-05-27
83456,6,7082,2016-06-02
83457,4,7082,2016-06-09
83458,6,7082,2016-06-16
83459,2,7082,2016-06-19
83460,3,18254,2013-06-27
83461,6,18254,2013-07-03
83462,7,18254,2013-07-11
83463,7,18254,2013-07-15
83464,9,18254,2013-07-24
83465,4,18254,2013-07-28
83466,3,18254,2013-08-08
83467,6,18254,2013-08-11
83468,7,18254,2013-08-17
83469,2,18254,2013-08-29
83470,1,18254,2013-09-05
83471,7,18254,2013-09-09
83472,8,18254,2013-09-19
83473,4,18254,2013-09-26
83474,1,18254,2013-10-04
83475,6,18254,2013-10-11
83476,6,18254,2013-10-17
83477,3,18254,2013-10-20
83478,1,18254,2013-10-28
83479,9,18254,2013-11-02
83480,7,18254,2013-11-15
83481,9,18254,2013-11-20
83482,10,18254,2013-11-25
83483,1,18254,2013-12-04
83484,6,18254,2013-12-13
83485,3,18254,2013-12-19
83486,5,18254,2013-12-22
83487,3,18254,2014-01-01
83488,4,18254,2014-01-04
83489,8,18254,2014-01-11
83490,5,18254,2014-01-22
83491,8,18254,2014-01-30
83492,1,18254,2014-02-03
83493,6,18254,2014-02-09
83494,3,18254,2014-02-18
83495,6,18254,2014-02-28
83496,1,18254,2014-03-03
83497,6,18254,2014-03-10
83498,1,18254,2014-03-15
83499,5,18254,2014-03-24
83500,3,18254,2014-04-01
83501,8,18254,2014-04-07
83502,8,18254,2014-04-15
83503,2,18254,2014-04-25
83504,4,18254,2014-04-29
83505,8,18254,2014-05-09
83506,1,18254,2014-05-12
83507,8,18254,2014-05-22
83508,2,18254,2014-05-30
83509,2,18254,2014-06-01
83510,7,18254,2014-06-13
83511,7,18254,2014-06-17
83512,8,18254,2014-06-25
83513,9,18254,2014-07-02
83514,8,18254,2014-07-09
83515,8,18254,2014-07-12
83516,7,18254,2014-07-21
83517,3,18254,2014-07-27
83518,3,18254,2014-08-03
83519,2,18254,2014-08-12
83520,5,18254,2014-08-20
83521,5,18254,2014-08-25
83522,3,18254,2014-08-30
83523,7,18254,2014-09-08
83524,9,18254,2014-09-15
83525,2,18254,2014-09-24
83526,8,18254,2014-09-28
83527,4,18254,2014-10-04
83528,3,18254,2014-10-11
83529,1,18254,2014-10-22
83530,5,18254,2014-10-30
83531,9,18254,2014-11-04
83532,1,18254,2014-11-14
83533,2,18254,2014-11-19
83534,10,18254,2014-11-24
83535,4,18254,2014-12-05
83536,6,18254,2014-12-10
83537,4,18254,2014-12-17
83538,8,18254,2014-12-22
83539,4,18254,2014-12-27
83540,1,18254,2015-01-05
83541,5,18254,2015-01-10
83542,2,18254,2015-01-19
83543,5,18254,2015-01-27
83544,8,18254,2015-02-03
83545,10,18254,2015-02-11
83546,6,18254,2015-02-16
83547,7,18254,2015-02-21
83548,4,18254,2015-03-05
83549,8,18254,2015-03-12
83550,6,18254,2015-03-14
83551,5,18254,2015-03-24
83552,2,18254,2015-03-31
83553,3,18254,2015-04-07
83554,6,18254,2015-04-14
83555,1,18254,2015-04-20
83556,7,18254,2015-04-29
83557,2,18254,2015-05-08
83558,10,18254,2015-05-11
83559,3,18254,2015-05-20
83560,6,18254,2015-05-25
83561,6,18254,2015-05-30
83562,7,18254,2015-06-06
83563,1,18254,2015-06-14
83564,6,18254,2015-06-20
83565,10,18254,2015-07-02
83566,7,18254,2015-07-06
83567,9,18254,2015-07-15
83568,3,18254,2015-07-22
83569,7,18254,2015-07-28
83570,5,18254,2015-08-01
83571,4,18254,2015-08-08
83572,6,18254,2015-08-16
83573,8,18254,2015-08-23
83574,1,18254,2015-09-02
83575,9,18254,2015-09-05
83576,10,18254,2015-09-17
83577,10,18254,2015-09-21
83578,8,18254,2015-09-30
83579,4,18254,2015-10-09
83580,3,18254,2015-10-13
83581,1,18254,2015-10-20
83582,9,18254,2015-10-30
83583,9,18254,2015-11-06
83584,10,18254,2015-11-07
83585,9,18254,2015-11-18
83586,1,18254,2015-11-27
83587,1,18254,2015-12-04
83588,8,18254,2015-12-07
83589,2,18254,2015-12-15
83590,2,18254,2015-12-20
83591,6,18254,2015-12-27
83592,5,18254,2016-01-06
83593,4,18254,2016-01-10
83594,6,18254,2016-01-18
83595,8,18254,2016-01-27
83596,3,18254,2016-02-01
83597,8,18254,2016-02-09
83598,9,18254,2016-02-19
83599,10,18254,2016-02-20
83600,9,18254,2016-03-02
83601,5,18254,2016-03-07
83602,5,18254,2016-03-18
83603,10,18254,2016-03-24
83604,2,18254,2016-03-27
83605,10,18254,2016-04-06
83606,6,18254,2016-04-10
83607,4,18254,2016-04-19
83608,6,18254,2016-04-27
83609,1,18254,2016-05-03
83610,2,18254,2016-05-08
83611,6,18254,2016-05-18
83612,2,18254,2016-05-24
83613,5,18254,2016-05-31
83614,8,18254,2016-06-06
83615,6,18254,2016-06-15
83616,4,18254,2016-06-19
83617,1,11149,2011-02-02
83618,7,11149,2011-02-09
83619,4,11149,2011-02-16
83620,7,11149,2011-02-21
83621,5,11149,2011-03-04
83622,7,11149,2011-03-07
83623,6,11149,2011-03-15
83624,9,11149,2011-03-22
83625,3,11149,2011-03-30
83626,2,11149,2011-04-04
83627,9,11149,2011-04-11
83628,1,11149,2011-04-18
83629,5,11149,2011-04-29
83630,6,11149,2011-05-02
83631,1,11149,2011-05-07
83632,3,11149,2011-05-18
83633,7,11149,2011-05-26
83634,4,11149,2011-06-03
83635,7,11149,2011-06-07
83636,3,11149,2011-06-11
83637,5,11149,2011-06-18
83638,5,11149,2011-06-26
83639,9,11149,2011-07-04
83640,2,11149,2011-07-10
83641,8,11149,2011-07-16
83642,8,11149,2011-07-24
83643,2,11149,2011-08-02
83644,3,11149,2011-08-07
83645,7,11149,2011-08-17
83646,8,11149,2011-08-25
83647,8,11149,2011-08-27
83648,9,11149,2011-09-04
83649,6,11149,2011-09-14
83650,10,11149,2011-09-23
83651,8,11149,2011-09-26
83652,2,11149,2011-10-01
83653,2,11149,2011-10-10
83654,4,11149,2011-10-18
83655,5,11149,2011-10-25
83656,7,11149,2011-11-04
83657,8,11149,2011-11-06
83658,5,11149,2011-11-13
83659,6,11149,2011-11-22
83660,1,11149,2011-12-02
83661,9,11149,2011-12-09
83662,3,11149,2011-12-16
83663,7,11149,2011-12-21
83664,7,11149,2011-12-27
83665,7,11149,2012-01-04
83666,4,11149,2012-01-08
83667,4,11149,2012-01-14
83668,4,11149,2012-01-23
83669,5,11149,2012-01-31
83670,6,11149,2012-02-10
83671,2,11149,2012-02-12
83672,4,11149,2012-02-23
83673,9,11149,2012-03-01
83674,8,11149,2012-03-05
83675,2,11149,2012-03-16
83676,3,11149,2012-03-21
83677,7,11149,2012-03-25
83678,6,11149,2012-04-06
83679,5,11149,2012-04-10
83680,10,11149,2012-04-19
83681,8,11149,2012-04-24
83682,4,11149,2012-04-30
83683,4,11149,2012-05-09
83684,7,11149,2012-05-17
83685,3,11149,2012-05-20
83686,7,11149,2012-06-01
83687,3,11149,2012-06-05
83688,7,11149,2012-06-15
83689,5,11149,2012-06-17
83690,6,11149,2012-06-27
83691,7,11149,2012-07-01
83692,9,11149,2012-07-13
83693,4,11149,2012-07-19
83694,1,11149,2012-07-21
83695,5,11149,2012-08-01
83696,7,11149,2012-08-07
83697,1,11149,2012-08-17
83698,8,11149,2012-08-20
83699,5,11149,2012-08-26
83700,2,11149,2012-09-02
83701,2,11149,2012-09-09
83702,6,11149,2012-09-18
83703,3,11149,2012-09-28
83704,6,11149,2012-10-05
83705,4,11149,2012-10-07
83706,5,11149,2012-10-15
83707,1,11149,2012-10-20
83708,7,11149,2012-10-30
83709,6,11149,2012-11-07
83710,2,11149,2012-11-13
83711,8,11149,2012-11-19
83712,8,11149,2012-11-24
83713,8,11149,2012-12-06
83714,8,11149,2012-12-10
83715,8,11149,2012-12-18
83716,5,11149,2012-12-26
83717,6,11149,2013-01-03
83718,8,11149,2013-01-10
83719,5,11149,2013-01-16
83720,7,11149,2013-01-21
83721,1,11149,2013-02-01
83722,2,11149,2013-02-06
83723,10,11149,2013-02-14
83724,9,11149,2013-02-21
83725,2,11149,2013-02-26
83726,2,11149,2013-03-03
83727,10,11149,2013-03-13
83728,3,11149,2013-03-20
83729,9,11149,2013-03-28
83730,6,11149,2013-03-30
83731,7,11149,2013-04-10
83732,7,11149,2013-04-16
83733,9,11149,2013-04-24
83734,3,11149,2013-04-27
83735,1,11149,2013-05-06
83736,2,11149,2013-05-12
83737,5,11149,2013-05-23
83738,7,11149,2013-05-29
83739,8,11149,2013-06-01
83740,10,11149,2013-06-12
83741,4,11149,2013-06-17
83742,5,11149,2013-06-24
83743,9,11149,2013-07-03
83744,4,11149,2013-07-09
83745,7,11149,2013-07-19
83746,5,11149,2013-07-25
83747,1,11149,2013-07-29
83748,1,11149,2013-08-08
83749,10,11149,2013-08-14
83750,1,11149,2013-08-19
83751,10,11149,2013-08-29
83752,6,11149,2013-09-04
83753,1,11149,2013-09-13
83754,2,11149,2013-09-17
83755,4,11149,2013-09-22
83756,5,11149,2013-10-04
83757,4,11149,2013-10-08
83758,2,11149,2013-10-14
83759,6,11149,2013-10-22
83760,7,11149,2013-10-27
83761,10,11149,2013-11-05
83762,3,11149,2013-11-13
83763,3,11149,2013-11-18
83764,3,11149,2013-11-23
83765,10,11149,2013-12-01
83766,3,11149,2013-12-13
83767,1,11149,2013-12-19
83768,10,11149,2013-12-27
83769,5,11149,2013-12-29
